Unnamed: 0,Recording_S3_LocationLink,Streamable_S3_Key,Recordings,brightness,bp.Conventions (from Recordings),s3-key,audio_path
1167,https://betterproblems-production-originals.s3.amazonaws.com/FBGroups_NY_Jabaquara_191219.wav,fBfwczjliFcPcNbrhxh6a7abdff1jmiE.mp3,Jabaquara (Original),8,Sports,FBGroups_NY_Jabaquara_191219.wav,data/audio/FBGroups_NY_Jabaquara_191219.wav
1169,https://betterproblems-production-originals.s3.amazonaws.com/437_Antfood_PolkaOne.wav,bSiZcOh2d6hKgIeFcZeHgXeYa1blbteu.mp3,Polka One (Original),8,"Whimsical & Quirky,Comedy",437_Antfood_PolkaOne.wav,data/audio/437_Antfood_PolkaOne.wav
1171,https://betterproblems-production-originals.s3.amazonaws.com/Google_SpaceJanitor_Story_Tale_190913_D_120_SC.wav,dcgDiWePjBeqdxcuchiBa7j3g2iVfOg9.mp3,Bitty Tales (Original),8,"Magic & Fantasy,Sci-Fi,Technology,Case Study",Google_SpaceJanitor_Story_Tale_190913_D_120_SC.wav,data/audio/Google_SpaceJanitor_Story_Tale_190913_D_120_SC.wav
1174,https://betterproblems-production-originals.s3.amazonaws.com/Facebook_CommunitySummitAwards_Lunchtime_KatVoxEdit_211213_B_150_4-4_SCJHKH_NXT.wav,bLcxd8aueAaUgcfqjEfsjPgCiCaWhOjY.mp3,Lunchtime (Kat Vox Edit),8,"Sports,Cars,Kids",Facebook_CommunitySummitAwards_Lunchtime_KatVoxEdit_211213_B_150_4-4_SCJHKH_NXT.wav,data/audio/Facebook_CommunitySummitAwards_Lunchtime_KatVoxEdit_211213_B_150_4-4_SCJHKH_NXT.wav
1175,https://betterproblems-production-originals.s3.amazonaws.com/OSMO_Fall2020_ClickClack_201116_E_116_DH.wav,chaqfRa8hmfTiObGf6ctceh7bqdifljn.mp3,Click Clack (Original),8,"Kids,Adventure",OSMO_Fall2020_ClickClack_201116_E_116_DH.wav,data/audio/OSMO_Fall2020_ClickClack_201116_E_116_DH.wav
1176,https://betterproblems-production-originals.s3.amazonaws.com/Pillsbury_MadeAtHome_InTartan_190919_G_102_BE.wav,fidscnf7fQjghDgKaEjFjXh3areTcAcK.mp3,In Tartan (Original),8,Nostalgia Evoking,Pillsbury_MadeAtHome_InTartan_190919_G_102_BE.wav,data/audio/Pillsbury_MadeAtHome_InTartan_190919_G_102_BE.wav
1177,https://betterproblems-production-originals.s3.amazonaws.com/Goldi_Launch_NailedIt_171113_DH.wav,fAbjdNdLc8dqbBhFeZaOgTaVathBaIgo.mp3,Nailed It (Original),8,Apparel & Retail,Goldi_Launch_NailedIt_171113_DH.wav,data/audio/Goldi_Launch_NailedIt_171113_DH.wav
1178,https://betterproblems-production-originals.s3.amazonaws.com/17150763_BriskMate_MUS_15_Ritual_160203_qt.wav,e2clfLdebybQiteDitjseHb1g3fWdzjH.mp3,Ritual (15s),8,"Sports,Comedy,Swagger,Chase & Action",17150763_BriskMate_MUS_15_Ritual_160203_qt.wav,data/audio/17150763_BriskMate_MUS_15_Ritual_160203_qt.wav
1180,https://betterproblems-production-originals.s3.amazonaws.com/469_Antfood_Rinse.wav,dBhMcbbHilg2a9fodeeuiFfnjxgodT.mp3,Rinse (Original),8,Cars,469_Antfood_Rinse.wav,data/audio/469_Antfood_Rinse.wav
1183,https://betterproblems-production-originals.s3.amazonaws.com/Emgality_BTC_Transitions_210817_C_120_4-4_JH_NXT.wav,hSixfFjsgHgAapbLcnjncfhtdahOjpa8.mp3,Transitions (Original),8,"Health & Beauty,Case Study,Babies",Emgality_BTC_Transitions_210817_C_120_4-4_JH_NXT.wav,data/audio/Emgality_BTC_Transitions_210817_C_120_4-4_JH_NXT.wav
1184,https://betterproblems-production-originals.s3.amazonaws.com/SustagenKids_2021_Figarino_PC_D_4_4_130bpm_210728_qt.wav,hRdlhkiudte1cBd5gmaOfpjig3iAeAd7.mp3,Figarino (Original),8,"Kids,Babies",SustagenKids_2021_Figarino_PC_D_4_4_130bpm_210728_qt.wav,data/audio/SustagenKids_2021_Figarino_PC_D_4_4_130bpm_210728_qt.wav
1187,https://betterproblems-production-originals.s3.amazonaws.com/Adobe_FoundationalVideos_VectorsAndSpectra_ColorVersion_210406_A_150_6-8_WBSC_NXT.wav,idikhEcxjVi8bcaqizbNiti9dPdMdMjs.mp3,Vectors And Spectra (Color Version),8,"Case Study,Health & Beauty,Technology,Magic & Fantasy",Adobe_FoundationalVideos_VectorsAndSpectra_ColorVersion_210406_A_150_6-8_WBSC_NXT.wav,data/audio/Adobe_FoundationalVideos_VectorsAndSpectra_ColorVersion_210406_A_150_6-8_WBSC_NXT.wav
1188,https://betterproblems-production-originals.s3.amazonaws.com/17151091_Google_Span2016_Proxy_Sizzle_FinalMix_161221_qt.wav,dMhYgOf6dWaKaNjndTdUh6eLe3aLhki8.mp3,Proxy (Original),8,"Technology,Whimsical & Quirky,Adventure",17151091_Google_Span2016_Proxy_Sizzle_FinalMix_161221_qt.wav,data/audio/17151091_Google_Span2016_Proxy_Sizzle_FinalMix_161221_qt.wav
1189,https://betterproblems-production-originals.s3.amazonaws.com/SquareSpot_LS_Em_4_4_171bpm_LIB_210408.wav,hDgVj1aqdshubXaPfacpgeaBezaDj3jn.mp3,Square Spot (Original),8,"Chase & Action,Drama",SquareSpot_LS_Em_4_4_171bpm_LIB_210408.wav,data/audio/SquareSpot_LS_Em_4_4_171bpm_LIB_210408.wav
1191,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_LIC_Ford_Feirao_Jornal_Mus_HansBonner_PC_180509_qt.wav,d2hVbhjMggcXa3eSdbeReLiugwhCcieP.mp3,Hans Bonner (Original),8,"Sports,Kids,Chase & Action",AFSP_LIC_Ford_Feirao_Jornal_Mus_HansBonner_PC_180509_qt.wav,data/audio/AFSP_LIC_Ford_Feirao_Jornal_Mus_HansBonner_PC_180509_qt.wav
1192,https://betterproblems-production-originals.s3.amazonaws.com/JohnnieBlonde_BrandLaunch_OsirisSweetgrass_DreamyCove_VibeyIntro_210503_Bb_118_4-4_DHWB_NXT.wav,dEgrdKjzfbfHfQgXcxeBeKcTdIc4aWav.mp3,Osiris Sweetgrass (Dreamy Cove - Vibey Intro),8,Health & Beauty,JohnnieBlonde_BrandLaunch_OsirisSweetgrass_DreamyCove_VibeyIntro_210503_Bb_118_4-4_DHWB_NXT.wav,data/audio/JohnnieBlonde_BrandLaunch_OsirisSweetgrass_DreamyCove_VibeyIntro_210503_Bb_118_4-4_DHWB_NXT.wav
1196,https://betterproblems-production-originals.s3.amazonaws.com/Huggies_PullUpsNewLeaf_TeeterTotter_150_G_YE.wav,ecaDhLiMdTgoitaFafjQaoacaigxaQh1.mp3,Teeter Totter (Original),8,"Music as Background,Babies,Kids,Magic & Fantasy",Huggies_PullUpsNewLeaf_TeeterTotter_150_G_YE.wav,data/audio/Huggies_PullUpsNewLeaf_TeeterTotter_150_G_YE.wav
1197,https://betterproblems-production-originals.s3.amazonaws.com/17151496_SchoolOfMotion_Mathematics_160321_qt.wav,cRbecNczdgcdbrekgHbPfkhiffjGgofl.mp3,Mathematics (Original),8,"Kids,Whimsical & Quirky,Technology",17151496_SchoolOfMotion_Mathematics_160321_qt.wav,data/audio/17151496_SchoolOfMotion_Mathematics_160321_qt.wav
1202,https://betterproblems-production-originals.s3.amazonaws.com/Adobe_FoundationalVideos_VectorsAndSpectra_TypeVersion_210406_A_150_6-8_WBSC_NXT.wav,gxbthGd3evffj2egiHiddmiBbadtjKcc.mp3,Vectors And Spectra (Type Version),8,"Case Study,Health & Beauty,Technology,Magic & Fantasy",Adobe_FoundationalVideos_VectorsAndSpectra_TypeVersion_210406_A_150_6-8_WBSC_NXT.wav,data/audio/Adobe_FoundationalVideos_VectorsAndSpectra_TypeVersion_210406_A_150_6-8_WBSC_NXT.wav
1203,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_ITAIPAVA_Prodigo_Aloha_141203_qt_VN.wav,fcbGbRj1awdRdKa8gmdnjCjDeUeYiy.mp3,Aloha (A),8,"Comedy,Kids",AFSP_ITAIPAVA_Prodigo_Aloha_141203_qt_VN.wav,data/audio/AFSP_ITAIPAVA_Prodigo_Aloha_141203_qt_VN.wav
1204,https://betterproblems-production-originals.s3.amazonaws.com/Allstate_ProtectYourStuff_Tomorrownauts_180404_LIB_BE.wav,bgbAdefebYcee2cLccewaPbSdobeiUbd.mp3,Tomorrownauts (Original),8,"Swagger,Whimsical & Quirky,Technology",Allstate_ProtectYourStuff_Tomorrownauts_180404_LIB_BE.wav,data/audio/Allstate_ProtectYourStuff_Tomorrownauts_180404_LIB_BE.wav
1205,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_AUDI_Musica_WalkingBeats_VN_190829_qt.wav,cAhtiXc8d6dzaBhjiPbSgudyi9i8emeY.mp3,Walking Beats (Original),8,"Swagger,Fashion,Sports,Cars",AFSP_AUDI_Musica_WalkingBeats_VN_190829_qt.wav,data/audio/AFSP_AUDI_Musica_WalkingBeats_VN_190829_qt.wav
1206,https://betterproblems-production-originals.s3.amazonaws.com/17150849_Corian_Polymer_170717_LIBRARY_SC.wav,bUftfPeDjSjggMaIjle8d1bdj7etcNdK.mp3,Polymer (Original),8,"Sports,Cars,Swagger",17150849_Corian_Polymer_170717_LIBRARY_SC.wav,data/audio/17150849_Corian_Polymer_170717_LIBRARY_SC.wav
1207,https://betterproblems-production-originals.s3.amazonaws.com/19-3042_LIC_IFOOD_Performance_Mus_Lovelace_190903_qt.wav,dLeHdDj2hAjNamcJecikbIhTiKbId1gN.mp3,Lovelace (Original),8,"Swagger,Technology,Kids,Fashion",19-3042_LIC_IFOOD_Performance_Mus_Lovelace_190903_qt.wav,data/audio/19-3042_LIC_IFOOD_Performance_Mus_Lovelace_190903_qt.wav
1208,https://betterproblems-production-originals.s3.amazonaws.com/Ford_BroncoSportHabitatNatural_PecasLowerFunnel_PaleoDrive_LB_Em_4_4_107bpm_210713_qt.wav,eUbBbzeHhkj1c7dDcHiYeLikhReGgDi3.mp3,Paleo Drive (Original),8,"Cars,Sports,Technology,Swagger",Ford_BroncoSportHabitatNatural_PecasLowerFunnel_PaleoDrive_LB_Em_4_4_107bpm_210713_qt.wav,data/audio/Ford_BroncoSportHabitatNatural_PecasLowerFunnel_PaleoDrive_LB_Em_4_4_107bpm_210713_qt.wav
1209,https://betterproblems-production-originals.s3.amazonaws.com/Instacart_BrandMusic2022_Snacktime_Original_WG22122_F_105_4-4_WG_NXT.wav,eKhlb5gaimiRjzgcaDfGiIcReLfHfPhI.mp3,Snacktime (Original),8,Apparel & Retail,Instacart_BrandMusic2022_Snacktime_Original_WG22122_F_105_4-4_WG_NXT.wav,data/audio/Instacart_BrandMusic2022_Snacktime_Original_WG22122_F_105_4-4_WG_NXT.wav
1210,https://betterproblems-production-originals.s3.amazonaws.com/Starbucks_CoffeeJoy2020_LighthouseFull_200610_E_122_DH.wav,gmbVbjaXcocHe8gqhxafh3gnhahlc9hz.mp3,Topanga (Full),8,"Health & Beauty,Pharma",Starbucks_CoffeeJoy2020_LighthouseFull_200610_E_122_DH.wav,data/audio/Starbucks_CoffeeJoy2020_LighthouseFull_200610_E_122_DH.wav
1211,https://betterproblems-production-originals.s3.amazonaws.com/17150993_Gap_Sustainability_Water_HeardYouSine_160802_qt.wav,fwgpdldGbVcSfMhHa5eAflgRhnitfwiG.mp3,Heard You (Sine),8,"Kids,Technology",17150993_Gap_Sustainability_Water_HeardYouSine_160802_qt.wav,data/audio/17150993_Gap_Sustainability_Water_HeardYouSine_160802_qt.wav
1212,https://betterproblems-production-originals.s3.amazonaws.com/20-3192_LIC_VEJA_Antibac_FastClean_VN_200817_qt.wav,eTjIiSdxcWgQfNjIfpirbufdcubIa5au.mp3,Fast Clean (Original ),8,"Kids,Health & Beauty",20-3192_LIC_VEJA_Antibac_FastClean_VN_200817_qt.wav,data/audio/20-3192_LIC_VEJA_Antibac_FastClean_VN_200817_qt.wav
1213,https://betterproblems-production-originals.s3.amazonaws.com/237_Antfood_Sophistaphone.wav,dTafeThyaIhzhWhncLfqangYd5fabE.mp3,Sophistaphone (Original),8,"Carnaval,Whimsical & Quirky",237_Antfood_Sophistaphone.wav,data/audio/237_Antfood_Sophistaphone.wav
1215,https://betterproblems-production-originals.s3.amazonaws.com/Instacart_BrandMusic2022_SirJamsalot_Original_WG22122_D_105_4-4_WG_NXT.wav,bhhkdficiaaMdNf8hSfngWawaPjZeKey.mp3,Sir Jamsalot (Original),8,Apparel & Retail,Instacart_BrandMusic2022_SirJamsalot_Original_WG22122_D_105_4-4_WG_NXT.wav,data/audio/Instacart_BrandMusic2022_SirJamsalot_Original_WG22122_D_105_4-4_WG_NXT.wav
1217,https://betterproblems-production-originals.s3.amazonaws.com/20-3084_LIC_Fiat_TheBestOfFiat_SoXote_VN_200317_qt.wav,bAiagme5aYa2eqiRgWjhiJdxfQaneqfA.mp3,So Xote (Slower Tempo),8,Cinematic,20-3084_LIC_Fiat_TheBestOfFiat_SoXote_VN_200317_qt.wav,data/audio/20-3084_LIC_Fiat_TheBestOfFiat_SoXote_VN_200317_qt.wav
1218,https://betterproblems-production-originals.s3.amazonaws.com/PlanetFitness_ForceField_Supersets_190322_D_100_YE.wav,i6dCbXbFcJdVbVdZjeahc5d9eiazhfd7.mp3,Supersets (Original),8,"Swagger,Whimsical & Quirky,Health & Beauty",PlanetFitness_ForceField_Supersets_190322_D_100_YE.wav,data/audio/PlanetFitness_ForceField_Supersets_190322_D_100_YE.wav
1219,https://betterproblems-production-originals.s3.amazonaws.com/388_Antfood_DistantStar_A.wav,e9iCcgiUa4aBj2gFdDgXi1fqj1hrajht.mp3,Distant Star (A),8,"Cars,Swagger",388_Antfood_DistantStar_A.wav,data/audio/388_Antfood_DistantStar_A.wav
1220,https://betterproblems-production-originals.s3.amazonaws.com/NuBank_GoodGameWPBrasil_Rotazione_Latin_Original_211209_C_89bpm_4-4_LB_GiselleDeSantiVocal.wav,gsjBjyjXjegSengbj1bYafjfgGgWdgaQ.mp3,Rotazione (Latin Vox),8,"Cinematic,Magic & Fantasy",NuBank_GoodGameWPBrasil_Rotazione_Latin_Original_211209_C_89bpm_4-4_LB_GiselleDeSantiVocal.wav,data/audio/NuBank_GoodGameWPBrasil_Rotazione_Latin_Original_211209_C_89bpm_4-4_LB_GiselleDeSantiVocal.wav
1221,https://betterproblems-production-originals.s3.amazonaws.com/Amazon_MothersDay_Houndstooth_180403_LIB_DH.wav,cldRf2etiuavfxfLarbBg4f5fIiTc4ds.mp3,Houndstooth (Original),8,Kids,Amazon_MothersDay_Houndstooth_180403_LIB_DH.wav,data/audio/Amazon_MothersDay_Houndstooth_180403_LIB_DH.wav
1224,https://betterproblems-production-originals.s3.amazonaws.com/Google_DigitalResponsibility_SesameSeed_200915_C_110_SC.wav,bwdwfWbwc7glejhlbxe9gDj6hchAiGci.mp3,Sesame Seed (Original),8,"Kids,Technology",Google_DigitalResponsibility_SesameSeed_200915_C_110_SC.wav,data/audio/Google_DigitalResponsibility_SesameSeed_200915_C_110_SC.wav
1225,https://betterproblems-production-originals.s3.amazonaws.com/Kenvue_Brandfilm_FearlessArrival_DailyGrit_SynthAccents_230623_Em_140_4-4_WB_NXT.wav,fyb4frfMelgKb6bWcxdCawcncHh1hhbF.mp3,Fearless Arrival (Daily Grit Synth Accents),8,Swagger,Kenvue_Brandfilm_FearlessArrival_DailyGrit_SynthAccents_230623_Em_140_4-4_WB_NXT.wav,data/audio/Kenvue_Brandfilm_FearlessArrival_DailyGrit_SynthAccents_230623_Em_140_4-4_WB_NXT.wav
1227,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_LIC_Amstel_VoceNaoPrecisaDeMaisNada_GabyOrchIntro_PC_180410_14h.wav,hXgDc2h2fIdBhKhRfjblhzewgVgHiwdU.mp3,Gaby Orch Intro (Original),8,"Cinematic,Magic & Fantasy,Cars,Epic Heroes,Sci-Fi,Technology,Comedy",AFSP_LIC_Amstel_VoceNaoPrecisaDeMaisNada_GabyOrchIntro_PC_180410_14h.wav,data/audio/AFSP_LIC_Amstel_VoceNaoPrecisaDeMaisNada_GabyOrchIntro_PC_180410_14h.wav
1232,https://betterproblems-production-originals.s3.amazonaws.com/17150928_Facebook_Groups_HeadNotes_Op1_170802_qt.wav,bojveLapilexbxiliceTeigMaWbD.mp3,Slippery Soap (Original),8,"Kids,Whimsical & Quirky",17150928_Facebook_Groups_HeadNotes_Op1_170802_qt.wav,data/audio/17150928_Facebook_Groups_HeadNotes_Op1_170802_qt.wav
1233,https://betterproblems-production-originals.s3.amazonaws.com/Instagram_Stories_BiggestBrands_Voke_181213_LIB_DW.wav,cSaIaiehfljXcAezhRaZajdcgajZcmgE.mp3,Voke (Original),8,"Swagger,Fashion,Technology",Instagram_Stories_BiggestBrands_Voke_181213_LIB_DW.wav,data/audio/Instagram_Stories_BiggestBrands_Voke_181213_LIB_DW.wav
1234,https://betterproblems-production-originals.s3.amazonaws.com/SVT_Bubblabakdel_Croquet_Original_120307_C_4-4_105_WBSCMOSM_ATEdit_220124.wav,iPehhpjKeHb8bfaVekfVjkj7axiafIjn.mp3,Croquet (Original),8,"Pharma,Kids,Babies",SVT_Bubblabakdel_Croquet_Original_120307_C_4-4_105_WBSCMOSM_ATEdit_220124.wav,data/audio/SVT_Bubblabakdel_Croquet_Original_120307_C_4-4_105_WBSCMOSM_ATEdit_220124.wav
1235,https://betterproblems-production-originals.s3.amazonaws.com/FORTRA_ThePerfectFit_Jumper_Original_221018_Am_98_WG_NXT.wav,iFb7cIhLgGi5gfhaiggriXbzdCebc9e3.mp3,Jumper (Original),8,"Music as Background,Pharma",FORTRA_ThePerfectFit_Jumper_Original_221018_Am_98_WG_NXT.wav,data/audio/FORTRA_ThePerfectFit_Jumper_Original_221018_Am_98_WG_NXT.wav
1237,https://betterproblems-production-originals.s3.amazonaws.com/215_Antfood_Charango_A.wav,cEize8gygFiTfZj2hucriwdSjzb3gjgN.mp3,Charango (Stomp),8,"Carnaval,Western",215_Antfood_Charango_A.wav,data/audio/215_Antfood_Charango_A.wav
1238,https://betterproblems-production-originals.s3.amazonaws.com/JEFFERSONS_AtMErcyOfSea_MoreGrit_Original_211025_D_140_4-4_PB.wav,eCgkjKfZbii3fDi7abe5b8hmj5bNb4jp.mp3,More Grit (Original),8,"Cars,Sports,Swagger,Adventure",JEFFERSONS_AtMErcyOfSea_MoreGrit_Original_211025_D_140_4-4_PB.wav,data/audio/JEFFERSONS_AtMErcyOfSea_MoreGrit_Original_211025_D_140_4-4_PB.wav
1239,https://betterproblems-production-originals.s3.amazonaws.com/Pancho_TM_E_4-4_100bpm_210712_Mix.wav,ffb3jJeZjkjrhxdZaVdYb3dxcFaycnim.mp3,Pancho (Original),8,"Swagger,Fashion,Adventure,Trailer",Pancho_TM_E_4-4_100bpm_210712_Mix.wav,data/audio/Pancho_TM_E_4-4_100bpm_210712_Mix.wav
1240,https://betterproblems-production-originals.s3.amazonaws.com/17151171_IBM_CDS_Ranlett_MUS_160307_qt.wav,hTfCcWcOg3gnj7cyj7gqfkhAe9bzjhi4.mp3,Ranlett (Original),8,"Magic & Fantasy,Sci-Fi,Technology",17151171_IBM_CDS_Ranlett_MUS_160307_qt.wav,data/audio/17151171_IBM_CDS_Ranlett_MUS_160307_qt.wav
1241,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_Bimbo_VaiBemMulher_TudoBem_PC_170207_qt.wav,i4b8jEeLbwaRfQjJhvjweUc2hlf7dVfA.mp3,Feeling Good (Original),8,Corporate Manifesto,AFSP_Bimbo_VaiBemMulher_TudoBem_PC_170207_qt.wav,data/audio/AFSP_Bimbo_VaiBemMulher_TudoBem_PC_170207_qt.wav
1242,https://betterproblems-production-originals.s3.amazonaws.com/Natura_Una_LasMargaritas_Original_210903_Bm_88bpm_4_4_VN_NXT.wav,flaQe1gfjHjegTiQeuegj9eJebgTivjc.mp3,Las Margaritas (Original),8,"Tugging on Heartstrings,Beach & Summer",Natura_Una_LasMargaritas_Original_210903_Bm_88bpm_4_4_VN_NXT.wav,data/audio/Natura_Una_LasMargaritas_Original_210903_Bm_88bpm_4_4_VN_NXT.wav
1243,https://betterproblems-production-originals.s3.amazonaws.com/Starbucks_HolidayTVC_BruYay_NonHoliday_190926_E_138_WB_ATEdit_220103.wav,hkg1hid5jNjXhKhTdIeSc2atayjWaHhZ.mp3,Bru Yay (Non Holiday),8,"Technology,Whimsical & Quirky,Magic & Fantasy,Kids,Adventure",Starbucks_HolidayTVC_BruYay_NonHoliday_190926_E_138_WB_ATEdit_220103.wav,data/audio/Starbucks_HolidayTVC_BruYay_NonHoliday_190926_E_138_WB_ATEdit_220103.wav
1244,https://betterproblems-production-originals.s3.amazonaws.com/341_Antfood_Sewers.wav,hvinePbVaziYisgGcZcviGfWggc2d3jV.mp3,Sewers (Original),8,"Babies,Magic & Fantasy,Whimsical & Quirky",341_Antfood_Sewers.wav,data/audio/341_Antfood_Sewers.wav
1245,https://betterproblems-production-originals.s3.amazonaws.com/336_Antfood_Environment_B.wav,bBanbobIe8dnawdjeIhRf8eNj4cQdGcp.mp3,Environment (B),8,"Health & Beauty,Kids",336_Antfood_Environment_B.wav,data/audio/336_Antfood_Environment_B.wav
1247,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_Ford_DubleService_Mus_BlackHeroes_VideoCase_1401117_2p-01_VN.wav,hZgcdkbtg7hefOgacfaPjrjFh4aViqiD.mp3,Seventy Heroes (Original),8,"Sports,Cars,Chase & Action,Spy",AFSP_Ford_DubleService_Mus_BlackHeroes_VideoCase_1401117_2p-01_VN.wav,data/audio/AFSP_Ford_DubleService_Mus_BlackHeroes_VideoCase_1401117_2p-01_VN.wav
1248,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_Natura_MovimentoMaquiagem_Baianada_140516_qt_VN.wav,gyhDgjgoinczc1a5fQgtawhiamcvbybo.mp3,Baianada (Original),8,Health & Beauty,AFSP_Natura_MovimentoMaquiagem_Baianada_140516_qt_VN.wav,data/audio/AFSP_Natura_MovimentoMaquiagem_Baianada_140516_qt_VN.wav
1249,https://betterproblems-production-originals.s3.amazonaws.com/19-3042_LIC_IFOOD_Interprograma2_Varejo_HotCake_LB_190517_qt.wav,f3eIjqhmeRiTfAemfvfJiua6fsjucwcv.mp3,Hot Cake (Original),8,"Swagger,Trailer",19-3042_LIC_IFOOD_Interprograma2_Varejo_HotCake_LB_190517_qt.wav,data/audio/19-3042_LIC_IFOOD_Interprograma2_Varejo_HotCake_LB_190517_qt.wav
1250,https://betterproblems-production-originals.s3.amazonaws.com/Sony_InternetTV_Sunny_Original_210819_xxx_xx_4-4_WB_NXT.wav,hVbHcJd6aXgEeBjocObGfEeEcBeZdUdL.mp3,Sunny (Original),8,"Technology,Swagger,Fashion,Cars",Sony_InternetTV_Sunny_Original_210819_xxx_xx_4-4_WB_NXT.wav,data/audio/Sony_InternetTV_Sunny_Original_210819_xxx_xx_4-4_WB_NXT.wav
1251,https://betterproblems-production-originals.s3.amazonaws.com/Pepsi_LiveForNow_MakeAMess_Instrumental60_2014_D_4-4_185_WB.wav,heenhrdCcIaYjoadiFhZiyhLeIdofIhp.mp3,Make A Mess (Instrumental60),8,"Kids,Adventure",Pepsi_LiveForNow_MakeAMess_Instrumental60_2014_D_4-4_185_WB.wav,data/audio/Pepsi_LiveForNow_MakeAMess_Instrumental60_2014_D_4-4_185_WB.wav
1252,https://betterproblems-production-originals.s3.amazonaws.com/Izettle_MadeForMore_ComeOnOver_LS_G_4_4_92bpm_Library_210206.wav,cHjEadgTfjhWgNghhtciePaOdEhFgDd8.mp3,Come On Over (Original),8,"Kids,Health & Beauty",Izettle_MadeForMore_ComeOnOver_LS_G_4_4_92bpm_Library_210206.wav,data/audio/Izettle_MadeForMore_ComeOnOver_LS_G_4_4_92bpm_Library_210206.wav
1253,https://betterproblems-production-originals.s3.amazonaws.com/17150807_Casper_SleepBetter_TheLetter.wav,hZadgTfIifitfsdCcobac5ech6jBhCdi.mp3,The Letter (Original),8,"Health & Beauty,Technology",17150807_Casper_SleepBetter_TheLetter.wav,data/audio/17150807_Casper_SleepBetter_TheLetter.wav
1255,https://betterproblems-production-originals.s3.amazonaws.com/Starbucks_RedCup1_LatteSoul_NoBells_171020_AL.wav,gxbkbxeWaKdTcrjxi2hgcKazgzihjtjD.mp3,Latte Soul (No Bells),8,Swagger,Starbucks_RedCup1_LatteSoul_NoBells_171020_AL.wav,data/audio/Starbucks_RedCup1_LatteSoul_NoBells_171020_AL.wav
1256,https://betterproblems-production-originals.s3.amazonaws.com/VW_SOT_SpecialPlace_TMWB_G_4-4_124_161122_ATedit_220311.wav,g3ducch1jXaTcvfzeKfpeTdGiZdciqgj.mp3,Special Place (Original),8,"Comedy,Whimsical & Quirky,Kids",VW_SOT_SpecialPlace_TMWB_G_4-4_124_161122_ATedit_220311.wav,data/audio/VW_SOT_SpecialPlace_TMWB_G_4-4_124_161122_ATedit_220311.wav
1258,https://betterproblems-production-originals.s3.amazonaws.com/Starbucks_RedCup1_HopenSleigh_171020_PSB.wav,gbbpc4dagmfVirfIgBi7hShgcQaKe6co.mp3,Hopensleigh (Original),8,"Kids,Babies,Magic & Fantasy",Starbucks_RedCup1_HopenSleigh_171020_PSB.wav,data/audio/Starbucks_RedCup1_HopenSleigh_171020_PSB.wav
1259,https://betterproblems-production-originals.s3.amazonaws.com/GoogleVoice_Coneys_Original_061011.wav,hThhgjgMhUebezbjfqcsgVcKiVhZeVjf.mp3,Coneys (Original),8,"Kids,Babies",GoogleVoice_Coneys_Original_061011.wav,data/audio/GoogleVoice_Coneys_Original_061011.wav
1260,https://betterproblems-production-originals.s3.amazonaws.com/Osko_LaunchCampaign_TheTrapIsSet_180815_LIB_WB.wav,fRbHdCcRj7egf6hzeHgcb6bfaZaAh4iN.mp3,The Trap Is Set (Original),8,"Whimsical & Quirky,Health & Beauty",Osko_LaunchCampaign_TheTrapIsSet_180815_LIB_WB.wav,data/audio/Osko_LaunchCampaign_TheTrapIsSet_180815_LIB_WB.wav
1261,https://betterproblems-production-originals.s3.amazonaws.com/17151499_Shape_Master_MUS_140219_qt.wav,cZdafBjyiqeHcxiMgedbgxghbfhxf7fX.mp3,Bogs (Original),8,"Babies,Health & Beauty,Whimsical & Quirky,Magic & Fantasy,Kids",17151499_Shape_Master_MUS_140219_qt.wav,data/audio/17151499_Shape_Master_MUS_140219_qt.wav
1262,https://betterproblems-production-originals.s3.amazonaws.com/Samsung_GalaxyALaunch_LaMusica_210303_B_104_4-4_JH_VOX.wav,bUfcfzjpgObxdSclcUcudscIcebMd2bG.mp3,La Musica (Vox),8,"Swagger,Technology",Samsung_GalaxyALaunch_LaMusica_210303_B_104_4-4_JH_VOX.wav,data/audio/Samsung_GalaxyALaunch_LaMusica_210303_B_104_4-4_JH_VOX.wav
1264,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_Bic_OPoderDasCores_ThinkOfTheNight_170209_qt_VN.wav,bVgkfLdweBcfiLaFdSj3brhKbijZeGhY.mp3,Think of the Night (Original),8,"Magic & Fantasy,Technology",AFSP_Bic_OPoderDasCores_ThinkOfTheNight_170209_qt_VN.wav,data/audio/AFSP_Bic_OPoderDasCores_ThinkOfTheNight_170209_qt_VN.wav
