Filename,Recording_S3_LocationLink,Streamable_S3_Key,Recordings,brightness,bp.Conventions (from Recordings)
Wayfair_KC3_Groovington_Original_210909_G_110_4-4_YE_SpliceVoxWoop.wav,https://betterproblems-production-originals.s3.amazonaws.com/Wayfair_KC3_Groovington_Original_210909_G_110_4-4_YE_SpliceVoxWoop.wav,iQfxhKbSj9hGbvgadFbraAhwjTiWdEgF.mp3,Groovington (Original),86,"Swagger,Kids,Sports,Cars"
Wayfair_KC3_TakeItBack_Original_210909_D_120_4-4_JH_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Wayfair_KC3_TakeItBack_Original_210909_D_120_4-4_JH_NXT.wav,hAcib1h5guiZeObffxaHcThhiMaPfjfo.mp3,Take It Back (Original),84,"Swagger,Fashion,Kids,Adventure"
Veja_Especialista_TM_Vaccine_Gm_4_4_109bpm_210126.wav,https://betterproblems-production-originals.s3.amazonaws.com/Veja_Especialista_TM_Vaccine_Gm_4_4_109bpm_210126.wav,dQi6fpcGbSeThOhCasghjyhNcNitiFbF.mp3,Vaccine (Original),78,"Swagger,Fashion,Sports,Cars"
Veja_Especialista_Blimey_PC_C_4_4_143bpm_210830_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/Veja_Especialista_Blimey_PC_C_4_4_143bpm_210830_qt.wav,hdhpdZeVipd6i4dDcKbBcbgziJf8dNbK.mp3,Blimey (Original),86,"Kids,Sports,Technology"
Wayfair_KC3_Recliner_Original_210909_G_112_4-4_SC_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Wayfair_KC3_Recliner_Original_210909_G_112_4-4_SC_NXT.wav,fZcWdHi5bSebdijhhXaDbqezbigadXgW.mp3,Recliner (Original),82,"Swagger,Kids,Adventure"
Wayfair_KC3_Groovington_Instrumental_210909_G_110_4-4_YE_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Wayfair_KC3_Groovington_Instrumental_210909_G_110_4-4_YE_NXT.wav,fuigebbVbEhUbScSbbhOiYfOg9gtipbM.mp3,Groovington (Instrumental),86,"Swagger,Kids,Sports,Cars"
StarbucksXUberEats_Holiday_JustGlad_AlexaBarchini_201023_DH_120_D#.wav,https://betterproblems-production-originals.s3.amazonaws.com/StarbucksXUberEats_Holiday_JustGlad_AlexaBarchini_201023_DH_120_D%23.wav,e5d4bwaVhLjwbSglebgGbvahcDd5exgf.mp3,Just Glad (Vocals),50,
19-3123_LIC_QuintoAndar_Celebracao_LogoID_Op1_191205_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/19-3123_LIC_QuintoAndar_Celebracao_LogoID_Op1_191205_qt.wav,cpdmeXhLepcajKhvaQfIakblj3aejIc6.mp3,LogoID (Op 1),50,
TGOS_Creepers_091212.wav,https://betterproblems-production-originals.s3.amazonaws.com/TGOS_Creepers_091212.wav,ctfAggjDjQeQfocig9dqcWeqhAaai3cF.mp3,Creepers (Duplicate),50,
PlanetFitness_MoveIt_IWantToMoveIt_201105_Cm_122_SC_Cover.wav,https://betterproblems-production-originals.s3.amazonaws.com/PlanetFitness_MoveIt_IWantToMoveIt_201105_Cm_122_SC_Cover.wav,i5fWcAfKdzbjb9gHfhcqelgJiQbSiOf1.mp3,I Want To Move It (Cover),50,
VW_SOT_DillyDallyValley_OriginalButHasLyricsThatNeedToBeRemoved_161216.wav,https://betterproblems-production-originals.s3.amazonaws.com/VW_SOT_DillyDallyValley_OriginalButHasLyricsThatNeedToBeRemoved_161216.wav,e1djbufchCe7gqbaj5arhyfadehggKas.mp3,Dilly Dally Valley (Duplicate),50,
UberRewards_GoGoGo_GetSome_190114_Cm_102_WB.wav,https://betterproblems-production-originals.s3.amazonaws.com/UberRewards_GoGoGo_GetSome_190114_Cm_102_WB.wav,hneSbfj8dkePbmcyaZcEfwhUhigJbhjT.mp3,Get Some (Original),50,
CONECTCAR_ValeAPena_Vinheta_PC_Op2_Mus_190814_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/CONECTCAR_ValeAPena_Vinheta_PC_Op2_Mus_190814_qt.wav,fghjg4jQjWg2gqc5jhfecTdFjlbijA.mp3,Vale a Vinheta (PC Op 2),50,
Clash_Rascals_GiddyUp_180521_LIB_DH.wav,https://betterproblems-production-originals.s3.amazonaws.com/Clash_Rascals_GiddyUp_180521_LIB_DH.wav,fAh7chdIaIbShtiRb9ipahgMfsgEhyan.mp3,Giddy Up (Duplicate),50,
TaylorFarms_IWantCandy_IWantCandy(CandyYams_NoVox_210428_D_110_4-4_COVER-ArrDH_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/TaylorFarms_IWantCandy_IWantCandy%28CandyYams_NoVox_210428_D_110_4-4_COVER-ArrDH_NXT.wav,dQiOdPgVgqjKe9iphZc4aifWgGaIeDaw.mp3,I Want Candy (Candy Yams - No or Less Vox),50,
CONECTCAR_ValeAPena_Vinheta_LB_Op2_Mus_190814_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/CONECTCAR_ValeAPena_Vinheta_LB_Op2_Mus_190814_qt.wav,fbcPiogGe5d7jCbpfbb1bud8ibiOfag9.mp3,Vale a Vinheta (LB Op 2),50,
638 Afterschool.wav,https://betterproblems-production-originals.s3.amazonaws.com/638+Afterschool.wav,cqjIjnbqetgmduckhsdLiPgKaCe1bsik.mp3,Afterschool (Omitted),50,
Fareway_HappyDays_Fareweather_210126_F_100_DH_Cover.wav,https://betterproblems-production-originals.s3.amazonaws.com/Fareway_HappyDays_Fareweather_210126_F_100_DH_Cover.wav,cYj7eiiAdfbedzcPike8f3iddCeZf1eV.mp3,Happy Days (Original),50,
TEDx_WheelsOnBus_LightSpeed_180910_LIB_PB.wav,https://betterproblems-production-originals.s3.amazonaws.com/TEDx_WheelsOnBus_LightSpeed_180910_LIB_PB.wav,bPjCb6gMctezaahki3gvfbb9ira1ibea.mp3,Light Speed (Original Cover),50,
TaylorFarms_IWantCandy_IWantCandy(PopRocks_Cover_210429_D_108_4-4_COVER-ArrSC_MercedesAviles.wav,https://betterproblems-production-originals.s3.amazonaws.com/TaylorFarms_IWantCandy_IWantCandy%28PopRocks_Cover_210429_D_108_4-4_COVER-ArrSC_MercedesAviles.wav,dUeVatdudsithBdceRc2jRi8irfej8ck.mp3,I Want Candy (Pop Rocks - Cover),50,
PlanetFitness_MoveIt_PumpTown_PowerChord_210115_Cm_123_WB_Cover.wav,https://betterproblems-production-originals.s3.amazonaws.com/PlanetFitness_MoveIt_PumpTown_PowerChord_210115_Cm_123_WB_Cover.wav,bKhNhZdZeveZe7jkgeaRhxhPcJc3dweA.mp3,Power Chord (Cover),50,
TaylorFarms_IWantCandy_IWantCandy(TuberWorldwide_Cover_210427_D_110_4-4_COVER-ArrBEWB.wav,https://betterproblems-production-originals.s3.amazonaws.com/TaylorFarms_IWantCandy_IWantCandy%28TuberWorldwide_Cover_210427_D_110_4-4_COVER-ArrBEWB.wav,c2axipeIeCakgFbhikbTiQh5hIeXbTae.mp3,I Want Candy (Tuber Worldwide - Cover),50,
Eggo_LEggoWithEggo_LEggoForever_Full_VoxEggo_210310_80_C#_DH.wav,https://betterproblems-production-originals.s3.amazonaws.com/Eggo_LEggoWithEggo_LEggoForever_Full_VoxEggo_210310_80_C%23_DH.wav,iEhGdadzg5gVgCc6j4iPbogqbUageZh4.mp3,L'Eggo Forever (Full Vox),50,
HP_SummerSocial_Mirrors_GlennsGarden_180622_LIB_DH.wav,https://betterproblems-production-originals.s3.amazonaws.com/HP_SummerSocial_Mirrors_GlennsGarden_180622_LIB_DH.wav,eufMcSfRhJe2bvgEi9dvf9bsdTcThca9.mp3,Glenn's Garden (Duplicate),50,
PlanetFitness_MoveIt_PumpTown_AltRhythm_210115_Cm_123_WB_Cover.wav,https://betterproblems-production-originals.s3.amazonaws.com/PlanetFitness_MoveIt_PumpTown_AltRhythm_210115_Cm_123_WB_Cover.wav,craZePjXfif5ggi4frbLhtgkdqfPcnjD.mp3,Pump Town (Alt Rhythm Cover),50,
17150713_Arla_rBST_Nimbus+Caminho_MUS_170317_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/17150713_Arla_rBST_Nimbus%2BCaminho_MUS_170317_qt.wav,cNeugIg9dydDb1eLglfwaYdQalcvbEad.mp3,"""Nimbus, Caminho (Original)""",50,
17151550_Staples_SchoolsOut_Furnier_061213_qt_COVER.wav,https://betterproblems-production-originals.s3.amazonaws.com/17151550_Staples_SchoolsOut_Furnier_061213_qt_COVER.wav,gegIh6h1aSahiQihdOeoh5cahnaibTfw.mp3,School's Out (Furnier),50,
TaylorFarms_IWantCandy_IWantCandy(ValleyGirls_210428_G_108_4-4_COVER-ArrJH_JillPeacock.wav,https://betterproblems-production-originals.s3.amazonaws.com/TaylorFarms_IWantCandy_IWantCandy%28ValleyGirls_210428_G_108_4-4_COVER-ArrJH_JillPeacock.wav,f8aeaccma1h3gkh8fcehdEb7chjUeliK.mp3,I Want Candy (Valley Girls - Cover),50,
Starbucks_RedCup1_DontLetChocolate_MUS_171026_YE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Starbucks_RedCup1_DontLetChocolate_MUS_171026_YE.wav,hfechZggbZh7iIdRh8bpfahEiwa7iVd2.mp3,Dont Let Chocolate (Duplicate),50,
PlanetFitness_MoveIt_PumpTown__200115_Cm_123_WB_Cover.wav,https://betterproblems-production-originals.s3.amazonaws.com/PlanetFitness_MoveIt_PumpTown__200115_Cm_123_WB_Cover.wav,dKaOgHgJjMbabjjMhpb9fybmaHiyc8.mp3,Pump Town (Cover),50,
TaylorFarms_IWantCandy_JustTalkingAboutSalad_Drums_210604_NC_108_4-4_WB_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/TaylorFarms_IWantCandy_JustTalkingAboutSalad_Drums_210604_NC_108_4-4_WB_NXT.wav,h2d5aEbMhNgUjYejcBfsbzcjfxf4eQba.mp3,Just Talking About Salad (Drums),50,
SEEK_PingMusicLoop_Ambix1O_190321.01.wav,https://betterproblems-production-originals.s3.amazonaws.com/SEEK_PingMusicLoop_Ambix1O_190321.01.wav,g1g6infzdkipgyepaZd4h2aWefhIe6eF.mp3,Ping The Duck (Duplicate 1),50,
TGOS_Maximoney_112012.wav,https://betterproblems-production-originals.s3.amazonaws.com/TGOS_Maximoney_112012.wav,gNc6aedBhuf3eUgUaujfgyjVgFavbMew.mp3,Maximoney (Duplicate),50,
Eggo_LEggoWithEggo_LEggoForever_90s_VoxEggo_210310_80_C#_DH.wav,https://betterproblems-production-originals.s3.amazonaws.com/Eggo_LEggoWithEggo_LEggoForever_90s_VoxEggo_210310_80_C%23_DH.wav,hadTf5gFfqbpenagcWjFh8iVjtbHfBhp.mp3,L'Eggo Forever (90s Vox),50,
TGOS_Ohio_091212.wav,https://betterproblems-production-originals.s3.amazonaws.com/TGOS_Ohio_091212.wav,frj3h8gfdWjWcWd9gWeNfXa4bgdHb1hH.mp3,Ohio (Duplicate),50,
SEEK_PingMusicLoop_Ambix1O_190321.02.wav,https://betterproblems-production-originals.s3.amazonaws.com/SEEK_PingMusicLoop_Ambix1O_190321.02.wav,cXgxf1aofRaMc4hOfkdmiuedifgqdvd3.mp3,Ping The Duck (Duplicate 2),50,
17151359_Ooredoo_StartUp_151016_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/17151359_Ooredoo_StartUp_151016_qt.wav,cnikiff4dKjoiqhKdHdshjipiWbFhRhk.mp3,Start Up (Original),50,
TaylorFarms_IWantCandy_IWantCandy(Hoops_Cover_210427_D_104_4-4_COVER-ArrBEWB+Mercedes.wav,https://betterproblems-production-originals.s3.amazonaws.com/TaylorFarms_IWantCandy_IWantCandy%28Hoops_Cover_210427_D_104_4-4_COVER-ArrBEWB%2BMercedes.wav,i1aljnbmbNftjYj7j8iwaRb6jpdVbKbo.mp3,I Want Candy (Hoops - Cover),50,
TaylorFarms_IWantCandy_IWantCandy(PopRocks_Cover_INST_210429_D_108_4-4_COVER-ArrSC_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/TaylorFarms_IWantCandy_IWantCandy%28PopRocks_Cover_INST_210429_D_108_4-4_COVER-ArrSC_NXT.wav,iucMbpg9ijaOeEboaNgPeffkbOdlcqbO.mp3,I Want Candy (Pop Rocks - Cover - Instrumental),50,
SEEK_PingMusicLoop_Ambix1O_190321.00.wav,https://betterproblems-production-originals.s3.amazonaws.com/SEEK_PingMusicLoop_Ambix1O_190321.00.wav,cijmaybzhsiVg7f5b5hNdkemgUfFeQj7.mp3,Ping The Duck (Duplicate 3),50,
DB_Podcast_WomensEntrepreneurship_Bobby_161217_np_WB.wav,https://betterproblems-production-originals.s3.amazonaws.com/DB_Podcast_WomensEntrepreneurship_Bobby_161217_np_WB.wav,j7h2cwiMh1hchSibaMiRehfviJghgs.mp3,Bobby (Duplciate),50,
CONECTCAR_ValeAPena_Vinheta_LB_Op1_Mus_190814_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/CONECTCAR_ValeAPena_Vinheta_LB_Op1_Mus_190814_qt.wav,fOgZfSjogQaCdhapbIhkfEaXjVdvgLiy.mp3,Vale a Vinheta (LB Op 1),50,
Eggo_LEggoWithEggo_MorningsAreHard_201029_np.wav,https://betterproblems-production-originals.s3.amazonaws.com/Eggo_LEggoWithEggo_MorningsAreHard_201029_np.wav,iranfkaKeofZeSgDdWfKbLceedbFekeR.mp3,Mornings Are Hard (Original),50,
771 Gates.wav,https://betterproblems-production-originals.s3.amazonaws.com/771+Gates.wav,jkgAcdjdjmdIbmifhigndTgOeWhVdL.mp3,7 Gates (Duplicate),50,
Casper_SleepBetter_Tranquil(New)_190207_126_YE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Casper_SleepBetter_Tranquil%28New%29_190207_126_YE.wav,hVc3b5e4gOfPhbaQhcehhAglgwcqiHfz.mp3,Tranquil (Duplicate),50,
TaylorFarms_IWantCandy_IWantCandy(TuberWorldwide_Cover_INST_210427_D_110_4-4_COVER-ArrBEWB.wav,https://betterproblems-production-originals.s3.amazonaws.com/TaylorFarms_IWantCandy_IWantCandy%28TuberWorldwide_Cover_INST_210427_D_110_4-4_COVER-ArrBEWB.wav,gKc8jTi2jMj3ctchhdbciRfYigdhjbcw.mp3,I Want Candy (Tuber Worldwide - Cover - Instrumental),50,
TaylorFarms_IWantCandy_IWantCandy(AndTheAnts_210312_COVER-Arr.wav,https://betterproblems-production-originals.s3.amazonaws.com/TaylorFarms_IWantCandy_IWantCandy%28AndTheAnts_210312_COVER-Arr.wav,hfbmieejileFbSjvfVc3bPhmhMg2fjhj.mp3,I Want Candy (And The Ants - Cover),50,
TGOS_Quebrado_112012 .wav,https://betterproblems-production-originals.s3.amazonaws.com/TGOS_Quebrado_112012+.wav,ibeUazaLb4gBcOj2dPiAfFdsjxc8iHj7.mp3,Quebrado (Dupicate),50,
TaylorFarms_IWantCandy_IWantCandy(Saxxy_Inst_210428_D_110_4-4_COVER-ArrJH_CorbinJones.wav,https://betterproblems-production-originals.s3.amazonaws.com/TaylorFarms_IWantCandy_IWantCandy%28Saxxy_Inst_210428_D_110_4-4_COVER-ArrJH_CorbinJones.wav,bbeghYfMi5fxd4cjc8bciqgQaecEgYcW.mp3,I Want Candy (Saxxy - Cover - Instrumental),50,
UberRewards_GoGoGo_Slapback_Constant(Parent)_190115_D_104_WB 2.wav,https://betterproblems-production-originals.s3.amazonaws.com/UberRewards_GoGoGo_Slapback_Constant%28Parent%29_190115_D_104_WB+2.wav,bYgwdfjedwjtflclj8bgjMgFiiemgtfT.mp3,Slapback (Duplicate),50,
17151551_Staples_SchoolsOut_ShineCity_qt_COVER.wav,https://betterproblems-production-originals.s3.amazonaws.com/17151551_Staples_SchoolsOut_ShineCity_qt_COVER.wav,c2fMeWgogkbVefaQcTerfygViCfnaGjA.mp3,School's Out (Shine City),50,
VIVO_VivoTerraMonstros_LB_C_4_4_130bpm_210716_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/VIVO_VivoTerraMonstros_LB_C_4_4_130bpm_210716_qt.wav,gNgKdNaeergKgEcQhOf1bFbsc4bNgPhC.mp3,Vivo Terra Monstros (Original),50,
17151549_Staples_SchoolsOut_Forever_Steve_061213_qt_COVER.wav,https://betterproblems-production-originals.s3.amazonaws.com/17151549_Staples_SchoolsOut_Forever_Steve_061213_qt_COVER.wav,d3gBaRdcjobygHhYgEeRiNfDh6g5d2eH.mp3,School's Out (Forever),50,
PlanetFitness_MoveIt_PumpTown_ClosestToOriginal_210115_Cm_123_WB_Cover.wav,https://betterproblems-production-originals.s3.amazonaws.com/PlanetFitness_MoveIt_PumpTown_ClosestToOriginal_210115_Cm_123_WB_Cover.wav,dmgVgUgDbsfldKeladhai2gRbAhna6iu.mp3,Closest To Original (Cover),50,
17151536_Sprint_Gordon_Almighty_140325_2p_COVER.wav,https://betterproblems-production-originals.s3.amazonaws.com/17151536_Sprint_Gordon_Almighty_140325_2p_COVER.wav,cZbmfgeGcKdVaxbCjPb3i4hxi9infTcV.mp3,School's Out (Almighty),50,
TaylorFarms_IWantCandy_IWantCandy(Hoops_Cover_INST_210427_D_104_4-4_COVER-ArrBEWB.wav,https://betterproblems-production-originals.s3.amazonaws.com/TaylorFarms_IWantCandy_IWantCandy%28Hoops_Cover_INST_210427_D_104_4-4_COVER-ArrBEWB.wav,h2ewcEbzehgNfWiqadiDdNftgUfriRbC.mp3,I Want Candy (Hoops - Cover - Instrumental),50,
FIVE_DIRTYTOES_080916_FIXEND_RW_190711.wav,https://betterproblems-production-originals.s3.amazonaws.com/FIVE_DIRTYTOES_080916_FIXEND_RW_190711.wav,bZejgXiabMepeaeTfObBjkjabLhritap.mp3,Dirty Toes (Duplicate),50,
TaylorFarms_IWantCandy_IWantCandy(CandyYams_210428_D_110_4-4_COVER-ArrDH_Mercedes.wav,https://betterproblems-production-originals.s3.amazonaws.com/TaylorFarms_IWantCandy_IWantCandy%28CandyYams_210428_D_110_4-4_COVER-ArrDH_Mercedes.wav,cRd7c7cFaTfmeBePjJbphUfKbueDgDaB.mp3,I Want Candy (Candy Yams - Vocals),50,
HospitalSantaIsabel_Cannes_MusSpot_190426_16h_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/HospitalSantaIsabel_Cannes_MusSpot_190426_16h_qt.wav,dCeDeuhSiRjnifidgmaJhdcEaleReDgF.mp3,Santa Isabel (AUDIT) (Original),50,
QuintoAndar_Celebracao_LogoID_Op2_191205_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/QuintoAndar_Celebracao_LogoID_Op2_191205_qt.wav,dSdfdCfUbggGbLabfEhqakhPgbhdjdh1.mp3,LogoID 2 (Op 2),50,
QuintoAndar_Celebracao_LogoID_Op3_191205_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/QuintoAndar_Celebracao_LogoID_Op3_191205_qt.wav,eeaWaNfLfGeFeTiadbfbeOdpcbccizep.mp3,LogoID 3 (Op 3),50,
Eggo_LEggoWithEggo_MorningsAreHard_VoxEggo_201029_74_C_WB.wav,https://betterproblems-production-originals.s3.amazonaws.com/Eggo_LEggoWithEggo_MorningsAreHard_VoxEggo_201029_74_C_WB.wav,gxaibjg4gCbYimgba8hLarh6iodRbWho.mp3,Mornings Are Hard (Vox),50,
TaylorFarms_IWantCandy_IWantCandy(Saxxy_VOX_210428_D_110_4-4_COVER-ArrJH_MercedesAviles_CorbinJones.wav,https://betterproblems-production-originals.s3.amazonaws.com/TaylorFarms_IWantCandy_IWantCandy%28Saxxy_VOX_210428_D_110_4-4_COVER-ArrJH_MercedesAviles_CorbinJones.wav,fhaWbFe5dZhtgze2jcgIeXiAg5a5d7b3.mp3,I Want Candy (Saxxy - Cover - Vox),50,
TGOS_Sueñador_091212.wav,https://betterproblems-production-originals.s3.amazonaws.com/TGOS_Suen%CC%83ador_091212.wav,fPdeaUdrihiEd3hSa9d6j4f5gnjGiqd2.mp3,Sueñador (Duplicate),50,
134_Antfood_BrerFox.wav,https://betterproblems-production-originals.s3.amazonaws.com/134_Antfood_BrerFox.wav,jyfIeQaJfdhvcOj7jSj3eviRj6.mp3,The Trickster (Duplicate 2),50,
1664 MidnightOnTheWater_Arrgt.wav,https://betterproblems-production-originals.s3.amazonaws.com/1664+MidnightOnTheWater_Arrgt.wav,jqhlcFdddOaeisjnjOePdbjFbsi2aA.mp3,Midnight on the Water (Cover),50,
TEDx_WheelsOnBus_SliceNDice_180910_LIB_PB.wav,https://betterproblems-production-originals.s3.amazonaws.com/TEDx_WheelsOnBus_SliceNDice_180910_LIB_PB.wav,fOe2aad9hHdgiQiNeBfdf8b2bIjWeXju.mp3,Slice N Dice (Original Cover),50,
Eggo_LEggoWithEggo_LEggoForever_15s_VoxEggo_210310_80_C#_DH.wav,https://betterproblems-production-originals.s3.amazonaws.com/Eggo_LEggoWithEggo_LEggoForever_15s_VoxEggo_210310_80_C%23_DH.wav,hQfnfAflbJdfeUfCdDb2hEdqigglaVff.mp3,L'Eggo Forever (15s Vox),50,
Starbucks_HolidayTVC_DeckTheStars_Lib_RW_190903.wav,https://betterproblems-production-originals.s3.amazonaws.com/Starbucks_HolidayTVC_DeckTheStars_Lib_RW_190903.wav,cHbXcXgThNizhPbtaZaHgoaKdOiUbhaN.mp3,Deck The Halls (Duplicate),50,
SEEK_PingMusicLoop_Ambix1O_190321.03.wav,https://betterproblems-production-originals.s3.amazonaws.com/SEEK_PingMusicLoop_Ambix1O_190321.03.wav,bsgPgramgVjRhFjYcwfmdBclipidbfce.mp3,Ping The Duck (Duplicate 4),50,
Fareway_HappyDays_CunningHam_210126_G_96_WB+SC_Cover.wav,https://betterproblems-production-originals.s3.amazonaws.com/Fareway_HappyDays_CunningHam_210126_G_96_WB%2BSC_Cover.wav,eVc7fBbHjSjqfhfliOg1iEageIf9fHcC.mp3,Cunning Ham (Original),50,
Vans_CBD_WanderingSoul_Original_210929_G_125_4-4_YE_YEVox.wav,https://betterproblems-production-originals.s3.amazonaws.com/Vans_CBD_WanderingSoul_Original_210929_G_125_4-4_YE_YEVox.wav,gNesf9aQc9bIa2aQbidPi2geigjhgvbT.mp3,Wandering Soul (Original),83,"Fashion,Swagger"
Absolut_Campanha2021_AllThings_VN_AG_Bm_4_4_130bpm_AmandaGrusVocals_210607_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/Absolut_Campanha2021_AllThings_VN_AG_Bm_4_4_130bpm_AmandaGrusVocals_210607_qt.wav,hEeEgveEf2cUcHilclaXikiDiscwchfA.mp3,All Things (Original),60,"Drama,Cinematic,Technology,Health & Beauty,Epic Heroes"
Absolut_Campanha2021_Floating_LB_LS_AG_Cm_4_4_130bpm_AmandaGrusVocals_210713_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/Absolut_Campanha2021_Floating_LB_LS_AG_Cm_4_4_130bpm_AmandaGrusVocals_210713_qt.wav,greUaBcBdkhFeucAerigb5bNehafgniH.mp3,Floating (Original),35,"Drama,Technology,Sci-Fi"
Absolut_Campanha2021_Mirrors_Fm_4_4_210714_AmandaGrusVocals_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/Absolut_Campanha2021_Mirrors_Fm_4_4_210714_AmandaGrusVocals_qt.wav,d5ancfaKfEhSaJe4iyaVjMfrardhajcu.mp3,Mirrors (Original),73,"Fashion,Health & Beauty,Technology"
Absolut_Campanha2021_ShotTheShooter_Original_210928_Am_130_4-4_FR.wav,https://betterproblems-production-originals.s3.amazonaws.com/Absolut_Campanha2021_ShotTheShooter_Original_210928_Am_130_4-4_FR.wav,g1izf3d5hLbYfxfWjDjzi3gjhogEeWdI.mp3,Shot The Shooter (Original),33,"Health & Beauty,Sci-Fi,Technology,Fashion"
GORDONS_LacamentoAMPM_Andarai_VN_G_4_4_130bpm_210407_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/GORDONS_LacamentoAMPM_Andarai_VN_G_4_4_130bpm_210407_qt.wav,imf4iFf3ftfbaqd3fndFeHfhjycshDbE.mp3,Andarai (Original),82,Kids
GORDONS_LançamentoAMPM_Mus_Mangon_PC_Bm_110bpm_210903_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/GORDONS_Lanc%CC%A7amentoAMPM_Mus_Mangon_PC_Bm_110bpm_210903_qt.wav,imgBeKfYi1gIaVfxeZbJhvhDiQjQasdq.mp3,Mangon (Original),81,"Swagger,Kids"
GORDONS_LançamentoAMPM_Solar_LB_Gm_4_4_128bpm_210906_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/GORDONS_LancamentoAMPM_Solar_LB_Gm_4_4_128bpm_210906_qt.wav,jhicgqemgEavaHhyiZgDcSiNjZgBgt.mp3,Solar (Original),41,"Swagger,Fashion"
Wayfair_KC3_ComfortZone_Original_210909_G_108_4-4_DH_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Wayfair_KC3_ComfortZone_Original_210909_G_108_4-4_DH_NXT.wav,gvcUfbhZdihripc3acj6fSb8iAa5gljz.mp3,Comfort Zone (Original),79,"Swagger,Kids"
NEXT_Anthem_BackPorchCoverage_Instrumental_210611_E_81_4-4_JH_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/NEXT_Anthem_BackPorchCoverage_Instrumental_210611_E_81_4-4_JH_NXT.wav,i1gIhbgbhhiCdVjrihjjcwfnjZbyeCfB.mp3,Back Porch Coverage (Instrumental),42,"Cinematic,Trailer,Comedy,Kids,Health & Beauty"
Next_Anthem_BanjoStanley_Instrumental_210610_G_114_4-4_WB_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Next_Anthem_BanjoStanley_Instrumental_210610_G_114_4-4_WB_NXT.wav,cJfvbWcefKdSi4eKb9dXhzhyiTe1ezce.mp3,Banjo Stanley (Instrumental),48,Cinematic
Next_Anthem_BrassJunkie_Instrumental_210602_G_99_4-4_JH_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Next_Anthem_BrassJunkie_Instrumental_210602_G_99_4-4_JH_NXT.wav,f2d7fkjBc1j8cVf1aSaTdgale1fTaidH.mp3,Brass Junkie (Instrumental),50,
Next_Anthem_BrassJunkie_Original_210602_G_99_4-4_JH_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Next_Anthem_BrassJunkie_Original_210602_G_99_4-4_JH_NXT.wav,bWcsdKgxd2c1g3jfhLjFcGbqfsiicLeb.mp3,Brass Junkie (Original),50,
Next_Anthem_GypsyLove_Instrumental_210805_C_82_4-4_CM_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Next_Anthem_GypsyLove_Instrumental_210805_C_82_4-4_CM_NXT.wav,fecIiLaBg4gEj6idbxgMdFcCe3hsfYgF.mp3,Gypsy Love (Instrumental),68,"Kids,Babies"
Next_Anthem_Roadhouse_Original_210804_C_150_4-4_SC_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Next_Anthem_Roadhouse_Original_210804_C_150_4-4_SC_NXT.wav,cBbdbDivgSerh1bBdxePfshadThqfPeX.mp3,Roadhouse (Original),77,"Pharma,Western"
Next_Anthem_SanRaphael_Instrumental_210610_G_120_4-4_WB_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Next_Anthem_SanRaphael_Instrumental_210610_G_120_4-4_WB_NXT.wav,fBfEaVhyg5hBh9icaFiRhDaniKiKbEaA.mp3,San Raphael (Instrumental),66,"Trailer,Western"
Next_Anthem_StubbedToe_NoWhistle_210804_G_100_4-4_SC_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Next_Anthem_StubbedToe_NoWhistle_210804_G_100_4-4_SC_NXT.wav,cIjiiIhSergcj2fNdDhvjmcegbcYeXbk.mp3,Stubbed Toe (No Whistle),67,Kids
