,Filename,Recording_S3_LocationLink,Streamable_S3_Key,Recordings,brightness,bp.Conventions (from Recordings)
1131,Microsoft_SunValley_SunnyDisposition_210716_F_83_4-4_BFDH_BrennynLark_AaronEncinasBGV.wav,https://betterproblems-production-originals.s3.amazonaws.com/Microsoft_SunValley_SunnyDisposition_210716_F_83_4-4_BFDH_BrennynLark_AaronEncinasBGV.wav,c6hleegGaWgMbbd1gbgucsicgKcqaKiT.mp3,Sunny Disposition (Female Vocal),8,"Kids,Fashion,Swagger,Cars,Sports,Technology"
1132,Starbucks_HolidayTVC_WinterPeaks_190916_G#_112_YE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Starbucks_HolidayTVC_WinterPeaks_190916_G%23_112_YE.wav,dpaVdVi2dOi6brenbtcTjnjeeEcsaXgS.mp3,Winter Peaks (Original),8,"Adventure,Magic & Fantasy"
1133,455_Antfood_Summers.wav,https://betterproblems-production-originals.s3.amazonaws.com/455_Antfood_Summers.wav,eBfVefg1axhWf7idedabj3aMjAfkaUf7.mp3,Summers (Original),8,Cars
1134,Google_Dyna_Peering_MUS_200121_C#_85_SC.wav,https://betterproblems-production-originals.s3.amazonaws.com/Google_Dyna_Peering_MUS_200121_C%23_85_SC.wav,fzacjrfPgahdgkfPhDaScKePaJemcteG.mp3,Peering (Original),8,Technology
1135,Instagram_Interests_Yoga_Villager_Boring_180323_LIB_YE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Instagram_Interests_Yoga_Villager_Boring_180323_LIB_YE.wav,gFbhflf7g6fCjebsaGeYdihLaOfYff.mp3,Villager (Calm Mix),8,"Whimsical & Quirky,Kids,Health & Beauty,Case Study,Technology"
1136,AFWW 1761 Toothening(Minimal).wav,https://betterproblems-production-originals.s3.amazonaws.com/AFWW+1761+Toothening%28Minimal%29.wav,dAbMdJfpdQcTgsaOjDiIdOhWfRedfYft.mp3,Toothening (Minimal),8,"Whimsical & Quirky,Magic & Fantasy"
1137,457_Antfood_Tuileries.wav,https://betterproblems-production-originals.s3.amazonaws.com/457_Antfood_Tuileries.wav,dVdcjWa6flamhxgAaqj6gbaScedNbfdu.mp3,Tuileries (Original),8,"Whimsical & Quirky,Kids"
1138,Coke_Dreaming_Puzzlers_190114_A_156_WB.wav,https://betterproblems-production-originals.s3.amazonaws.com/Coke_Dreaming_Puzzlers_190114_A_156_WB.wav,egiSddambiixiddXfQesigjxj6hCdkao.mp3,Puzzlers (Original),8,"Case Study,Health & Beauty"
1139,Google_Fiber_Fibraotica_FullSpectrum(Hero)_200503_Bb_102_WB.wav,https://betterproblems-production-originals.s3.amazonaws.com/Google_Fiber_Fibraotica_FullSpectrum%28Hero%29_200503_Bb_102_WB.wav,c5bKhvctjmaKh3aue8ayfieUaUgNixcP.mp3,Fibraotica (Full Spectrum),8,"Sci-Fi,Kids,Technology"
1140,Sony_InternetTV_OhFather_Loop_210819_xxx_xx_4-4_WB_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Sony_InternetTV_OhFather_Loop_210819_xxx_xx_4-4_WB_NXT.wav,bVbccqdTjIhZjgbqibiYaog6dNjtiGdy.mp3,Oh Father (Loop),8,"Whimsical & Quirky,Babies,Kids"
1141,Zarbees_ProudToBeBasic_Rorschach_v1_170824_LIBRARY_SC.wav,https://betterproblems-production-originals.s3.amazonaws.com/Zarbees_ProudToBeBasic_Rorschach_v1_170824_LIBRARY_SC.wav,eIjVaodMaaeTj4gSikgedWcEdGj7dQiJ.mp3,Rorschach (v1),8,"Health & Beauty,Kids,Technology,Sports"
1142,Cheerios_Refugee_YouAndMeAndRefugees_NoVox_180817_LIB_SC.wav,https://betterproblems-production-originals.s3.amazonaws.com/Cheerios_Refugee_YouAndMeAndRefugees_NoVox_180817_LIB_SC.wav,hVbRbwdCiGjVdIbpjpbSb1aLguh8iHjP.mp3,You And Me And Refugees (No Vox),8,Music as Background
1143,726 Paperweight.wav,https://betterproblems-production-originals.s3.amazonaws.com/726+Paperweight.wav,iDcqfUbSfAgTaebMbLdefPcUbTazhFgW.mp3,Paperweight (Original),8,"Kids,Babies,Health & Beauty,Pharma"
1144,Tide_Febreeze_AlwaysKnew_Original_072313_F_125_4-4_CK_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Tide_Febreeze_AlwaysKnew_Original_072313_F_125_4-4_CK_NXT.wav,gtjTiVeZeJhUgVflcdeVdnbAcvfaf9bC.mp3,Always Knew (Original),8,Technology
1145,692 Nah Nah Nah.wav,https://betterproblems-production-originals.s3.amazonaws.com/692+Nah+Nah+Nah.wav,cuhvcyasjofPbWgNdWbgbujuf2cHbOcb.mp3,Nah Nah Nah (Original),8,"Sports,Cars,Technology,Chase & Action"
1146,17151010_GhostsMakingOf_Beetletown_NoRavelBach_150715_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/17151010_GhostsMakingOf_Beetletown_NoRavelBach_150715_qt.wav,fBe7eMdcaIiFjKa2b1fjf9h1cPgCaddS.mp3,Beetletown (Without Maurice and JoJo),8,"Kids,Comedy,Whimsical & Quirky,Magic & Fantasy,Chase & Action"
1147,17151001_GeneralMills_BigG_GandalfInTheMorningRamp_MUS_170526_LIBRARY_WB.wav,https://betterproblems-production-originals.s3.amazonaws.com/17151001_GeneralMills_BigG_GandalfInTheMorningRamp_MUS_170526_LIBRARY_WB.wav,b4brdqgNfaewczdAareaiWhpjkiUjjfG.mp3,Gandalf In The Morning (Ramp),8,"Kids,Whimsical & Quirky,Adventure,Technology"
1148,17150931_Facebook_Groups_HeadNotes_UkeShake_170802_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/17150931_Facebook_Groups_HeadNotes_UkeShake_170802_qt.wav,cTbKcJbScIbAifcfa5fnfAcebihqeAe4.mp3,Uke Shake (Original),8,Kids
1149,Starbucks_CoffeeJoy_AllTheKidsAtMermaidPond_OriginalMix_116_Bb_WB_200610.wav,https://betterproblems-production-originals.s3.amazonaws.com/Starbucks_CoffeeJoy_AllTheKidsAtMermaidPond_OriginalMix_116_Bb_WB_200610.wav,goiCcjesiUaBgGaOf8bmd8gveid6jbcu.mp3,All The Kids At Mermaid Pond (Original Mix),8,Adventure
1150,Starbucks_HolidayTVC_Chillllatte_190926_F_96_WB.wav,https://betterproblems-production-originals.s3.amazonaws.com/Starbucks_HolidayTVC_Chillllatte_190926_F_96_WB.wav,hFdPi3hrevhtfLg3d1adeoaLcngVfWbC.mp3,Chillllatte (Original),8,"Health & Beauty,Kids"
1151,AFSP_LIC_Honda_Formação_Pompei_PC_180314.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_LIC_Honda_Formac%CC%A7a%CC%83o_Pompei_PC_180314.wav,iadhb2hibmaDhKhteXfHj8dGfZcIcRjD.mp3,Pompei (Ambient),8,"Sci-Fi,Cinematic,Cars,Drama,Chase & Action"
1152,Verizon_RetailAR_TiltShift_Baseball_210406_E_137_4-4_YE_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Verizon_RetailAR_TiltShift_Baseball_210406_E_137_4-4_YE_NXT.wav,fih4dqbrgUeSgkjDiUgciHhsc4jja9ha.mp3,Tilt Shift (Original - Baseball),8,Sports
1153,564 Grainy.wav,https://betterproblems-production-originals.s3.amazonaws.com/564+Grainy.wav,cnaxcKdSeZccaYiyajh7cLh9hugXbidj.mp3,Grainy (Original),8,Babies
1154,AFSP_Corona_Movers_Japanese_Karaoke_Normal_LS_160331_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_Corona_Movers_Japanese_Karaoke_Normal_LS_160331_qt.wav,czdYhkibimiicjc1cyiQjlfBfNeWgyd3.mp3,Japanese Karaoke (Original),8,"Kids,Technology"
1155,LIC_ITAU_Filmetes_3_Renegociao_CherryCola_PC_190716_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/LIC_ITAU_Filmetes_3_Renegociao_CherryCola_PC_190716_qt.wav,dJaYdOjqfregiDbzgybKgYdUiigPhWcB.mp3,Cherry Cola (Short Mix),8,"Kids,Adventure"
1156,Target_Cat&Jack_SummerCamp_Original_160628_E_120_4-4_DH_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Target_Cat%26Jack_SummerCamp_Original_160628_E_120_4-4_DH_NXT.wav,gIhnbra8aGbnjAg3ajjmiUa9hvibb4dk.mp3,Summer Camp (Original),8,"Whimsical & Quirky,Kids,Adventure,Comedy"
1157,17151094_Google_Taj_Mumtaz_140212_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/17151094_Google_Taj_Mumtaz_140212_qt.wav,hjgSj9h1fNdjg9jycufEefgjeshPcCam.mp3,Mumtaz (Piano),8,Elegant & Sophisticated
1158,20-3137_LIC_LOCALIZA_Manifesto_MEEO_Mus_Grit_PC_Em_4_4_124bpm_Mix_200923_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/20-3137_LIC_LOCALIZA_Manifesto_MEEO_Mus_Grit_PC_Em_4_4_124bpm_Mix_200923_qt.wav,hQafikjAg8iFcOjSbMdTjTeHjecvdHb2.mp3,Grit (Mix),8,"Pharma,Health & Beauty,Kids"
1159,AFSP_NATURA_QueBelezaEhEssa_ThisIsBeauty_160311_qt_VN.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_NATURA_QueBelezaEhEssa_ThisIsBeauty_160311_qt_VN.wav,gGhnbfhtdsbHdbcleweYjBjzebdTh9ea.mp3,This is Beauty (Original),8,"Whimsical & Quirky,Case Study,Adventure,Magic & Fantasy"
1160,Cartoonito_WideLoadVacay_InsanePain_Original_210720_G#_190_4-4_AT_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Cartoonito_WideLoadVacay_InsanePain_Original_210720_G%23_190_4-4_AT_NXT.wav,iPh7b9ftg8dwbajQaTazhxizdThIdOdv.mp3,Insane Pain (Original),8,"Sports,Cars,Chase & Action"
1161,Verizon_RetailAR_Telescope_Museum_210406_E_137_4-4_SC_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Verizon_RetailAR_Telescope_Museum_210406_E_137_4-4_SC_NXT.wav,gMcOckhmgPhWc3bzcMgCdpbTfncYe1.mp3,Telescope (Original - Museum),8,"Technology,Health & Beauty,Case Study,Swagger,Fashion"
1162,AFSP_Scrabble_Music_Pineapple_PB_140525_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_Scrabble_Music_Pineapple_PB_140525_qt.wav,i9j4hlazfrdub3cdembEejhugKdRenga.mp3,Sweet Pineapple (Original),8,"Babies,Kids"
1163,Mailchimp_CorporateCitizenship_Villager_200908_B_125_YE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Mailchimp_CorporateCitizenship_Villager_200908_B_125_YE.wav,f1ashPb4hHhacSbkg8bNbvfOcegYhxf3.mp3,Villager (Original),8,"Whimsical & Quirky,Kids,Health & Beauty,Case Study,Technology"
1164,536 Highways.wav,https://betterproblems-production-originals.s3.amazonaws.com/536+Highways.wav,i8iSdlcJhHhVaWjJjFjxjDaFc4i8hbdW.mp3,Highways (Original),8,Cars
1165,17150785_Casper_IndustryChange_Sandbar_MUS_160405_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/17150785_Casper_IndustryChange_Sandbar_MUS_160405_qt.wav,imjgcieBdyi6azdJgMajgnc3cIh4dEf5.mp3,Sandbar (Alt),8,"Kids,Babies,Magic & Fantasy"
1166,Sustagen_Kids_FanfareFeast_LB_Ab_4_4_143bpm_210716_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/Sustagen_Kids_FanfareFeast_LB_Ab_4_4_143bpm_210716_qt.wav,hHb9iicid2fSjDdchodia9hrhcjdcydv.mp3,Fanfare Feast (Original),8,"Cinematic,Trailer,Magic & Fantasy"
1167,FBGroups_NY_Jabaquara_191219.wav,https://betterproblems-production-originals.s3.amazonaws.com/FBGroups_NY_Jabaquara_191219.wav,fBfwczjliFcPcNbrhxh6a7abdff1jmiE.mp3,Jabaquara (Original),8,Sports
1168,1726 SandyStreet.wav,https://betterproblems-production-originals.s3.amazonaws.com/1726+SandyStreet.wav,dnehaPbDeqeLgsbKe7dlfXc6aBbGeOdG.mp3,Sandy Street (Original),8,"Sports,Cars,Swagger,Magic & Fantasy"
1169,437_Antfood_PolkaOne.wav,https://betterproblems-production-originals.s3.amazonaws.com/437_Antfood_PolkaOne.wav,bSiZcOh2d6hKgIeFcZeHgXeYa1blbteu.mp3,Polka One (Original),8,"Whimsical & Quirky,Comedy"
1170,605 Run Around.wav,https://betterproblems-production-originals.s3.amazonaws.com/605+Run+Around.wav,eRdQg8jEccahjVgDhab6aLc2gbcqiYjc.mp3,Run Around (Original),8,Kids
1171,Google_SpaceJanitor_Story_Tale_190913_D_120_SC.wav,https://betterproblems-production-originals.s3.amazonaws.com/Google_SpaceJanitor_Story_Tale_190913_D_120_SC.wav,dcgDiWePjBeqdxcuchiBa7j3g2iVfOg9.mp3,Bitty Tales (Original),8,"Magic & Fantasy,Sci-Fi,Technology,Case Study"
1172,1211 Concorde.wav,https://betterproblems-production-originals.s3.amazonaws.com/1211+Concorde.wav,cajRhsgGeZj7iYezbwdGc9cNe5eijWan.mp3,Concorde (Original),8,Kids
1173,H&S_TheChase_WiggleOut_Original_210331_Gm_165_4-4_YE+AFGroupVox.wav,https://betterproblems-production-originals.s3.amazonaws.com/H%26S_TheChase_WiggleOut_Original_210331_Gm_165_4-4_YE%2BAFGroupVox.wav,cPaIiCcwjGergycqfDdUiEfLcUaTdWdw.mp3,Wiggle Out (Vocal),8,"Chase & Action,Sci-Fi,Sports,Technology,Cinematic"
1174,Facebook_CommunitySummitAwards_Lunchtime_KatVoxEdit_211213_B_150_4-4_SCJHKH_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Facebook_CommunitySummitAwards_Lunchtime_KatVoxEdit_211213_B_150_4-4_SCJHKH_NXT.wav,bLcxd8aueAaUgcfqjEfsjPgCiCaWhOjY.mp3,Lunchtime (Kat Vox Edit),8,"Sports,Cars,Kids"
1175,OSMO_Fall2020_ClickClack_201116_E_116_DH.wav,https://betterproblems-production-originals.s3.amazonaws.com/OSMO_Fall2020_ClickClack_201116_E_116_DH.wav,chaqfRa8hmfTiObGf6ctceh7bqdifljn.mp3,Click Clack (Original),8,"Kids,Adventure"
1176,Pillsbury_MadeAtHome_InTartan_190919_G_102_BE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Pillsbury_MadeAtHome_InTartan_190919_G_102_BE.wav,fidscnf7fQjghDgKaEjFjXh3areTcAcK.mp3,In Tartan (Original),8,Nostalgia Evoking
1177,Goldi_Launch_NailedIt_171113_DH.wav,https://betterproblems-production-originals.s3.amazonaws.com/Goldi_Launch_NailedIt_171113_DH.wav,fAbjdNdLc8dqbBhFeZaOgTaVathBaIgo.mp3,Nailed It (Original),8,Apparel & Retail
1178,17150763_BriskMate_MUS_15_Ritual_160203_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/17150763_BriskMate_MUS_15_Ritual_160203_qt.wav,e2clfLdebybQiteDitjseHb1g3fWdzjH.mp3,Ritual (15s),8,"Sports,Comedy,Swagger,Chase & Action"
1179,Eggo_LEggoWithEggo_LEggoForever_90s_Instrumental_210310_80_C#_DH.wav,https://betterproblems-production-originals.s3.amazonaws.com/Eggo_LEggoWithEggo_LEggoForever_90s_Instrumental_210310_80_C%23_DH.wav,hCh7fyf2gRd8cgaOj5eojddWhjhkeia7.mp3,Let's Go On Forever (90s Instrumental),8,"Technology,Whimsical & Quirky"
1180,469_Antfood_Rinse.wav,https://betterproblems-production-originals.s3.amazonaws.com/469_Antfood_Rinse.wav,dBhMcbbHilg2a9fodeeuiFfnjxgodT.mp3,Rinse (Original),8,Cars
1181,553 Patter.wav,https://betterproblems-production-originals.s3.amazonaws.com/553+Patter.wav,hGjciIbZcscBaZfkiSb5bTjBf1jXh4aK.mp3,Patter (Original),8,"Whimsical & Quirky,Technology,Drama,Magic & Fantasy"
1182,EITS.SWISS_Cat_Power_Vocal(Vintage)_210505_Em_103_4-4_JH_AnnieTracyWillBone.wav,https://betterproblems-production-originals.s3.amazonaws.com/EITS.SWISS_Cat_Power_Vocal%28Vintage%29_210505_Em_103_4-4_JH_AnnieTracyWillBone.wav,hebDgAh3aviQe3fXduiMf6juhndLcygU.mp3,Power (Original Vintage),8,"Swagger,Fashion,Technology,Sports"
1183,Emgality_BTC_Transitions_210817_C_120_4-4_JH_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Emgality_BTC_Transitions_210817_C_120_4-4_JH_NXT.wav,hSixfFjsgHgAapbLcnjncfhtdahOjpa8.mp3,Transitions (Original),8,"Health & Beauty,Case Study,Babies"
1184,SustagenKids_2021_Figarino_PC_D_4_4_130bpm_210728_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/SustagenKids_2021_Figarino_PC_D_4_4_130bpm_210728_qt.wav,hRdlhkiudte1cBd5gmaOfpjig3iAeAd7.mp3,Figarino (Original),8,"Kids,Babies"
1185,1633 Hotdogs.wav,https://betterproblems-production-originals.s3.amazonaws.com/1633+Hotdogs.wav,djfXiAdnegeWenasj9gnawa3gpedaPcB.mp3,Hotdogs (Original),8,"Comedy,Whimsical & Quirky,Magic & Fantasy,Kids,Technology"
1186,1562 Clearly_Outro.wav,https://betterproblems-production-originals.s3.amazonaws.com/1562+Clearly_Outro.wav,hXbscIilfObghlgjdfhqapfegkhBdFjn.mp3,Clear (Outro),8,Apparel & Retail
1187,Adobe_FoundationalVideos_VectorsAndSpectra_ColorVersion_210406_A_150_6-8_WBSC_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Adobe_FoundationalVideos_VectorsAndSpectra_ColorVersion_210406_A_150_6-8_WBSC_NXT.wav,idikhEcxjVi8bcaqizbNiti9dPdMdMjs.mp3,Vectors And Spectra (Color Version),8,"Case Study,Health & Beauty,Technology,Magic & Fantasy"
1188,17151091_Google_Span2016_Proxy_Sizzle_FinalMix_161221_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/17151091_Google_Span2016_Proxy_Sizzle_FinalMix_161221_qt.wav,dMhYgOf6dWaKaNjndTdUh6eLe3aLhki8.mp3,Proxy (Original),8,"Technology,Whimsical & Quirky,Adventure"
1189,SquareSpot_LS_Em_4_4_171bpm_LIB_210408.wav,https://betterproblems-production-originals.s3.amazonaws.com/SquareSpot_LS_Em_4_4_171bpm_LIB_210408.wav,hDgVj1aqdshubXaPfacpgeaBezaDj3jn.mp3,Square Spot (Original),8,"Chase & Action,Drama"
1190,AFWW 1272 Janus.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFWW+1272+Janus.wav,cFi5j3hSaRdydxc3atfpjbb8dshfjKeh.mp3,Janus (Original),8,"Epic Heroes,Drama,Adventure,Cars"
1191,AFSP_LIC_Ford_Feirao_Jornal_Mus_HansBonner_PC_180509_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_LIC_Ford_Feirao_Jornal_Mus_HansBonner_PC_180509_qt.wav,d2hVbhjMggcXa3eSdbeReLiugwhCcieP.mp3,Hans Bonner (Original),8,"Sports,Kids,Chase & Action"
1192,JohnnieBlonde_BrandLaunch_OsirisSweetgrass_DreamyCove_VibeyIntro_210503_Bb_118_4-4_DHWB_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/JohnnieBlonde_BrandLaunch_OsirisSweetgrass_DreamyCove_VibeyIntro_210503_Bb_118_4-4_DHWB_NXT.wav,dEgrdKjzfbfHfQgXcxeBeKcTdIc4aWav.mp3,Osiris Sweetgrass (Dreamy Cove - Vibey Intro),8,Health & Beauty
1193,1704+Polar_Outro.wav,https://betterproblems-production-originals.s3.amazonaws.com/1704%2BPolar_Outro.wav,fzfAbyjliniBbxh9fYiietjCfrduezgZ.mp3,Polar ( ),8,Apparel & Retail
1194,Cinionic_SonicStrategy_AtomicJourney_Original_230630_C#_120_4-4_DH_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Cinionic_SonicStrategy_AtomicJourney_Original_230630_C%23_120_4-4_DH_NXT.wav,bOh8hfiYaedne7aJilgZahfqfrhwiZ.mp3,Atomic Journey (Original),8,Cinematic
1195,Uber_Rider_Piñatopia_Original_170608_LIB_WG_221118.wav,https://betterproblems-production-originals.s3.amazonaws.com/Uber_Rider_Pin%CC%83atopia_Original_170608_LIB_WG_221118.wav,dag6fSgcjodwhijaeXgdfua4jhdRgCg1.mp3,Pinatopia (Original),8,"Swagger,Adventure"
1196,Huggies_PullUpsNewLeaf_TeeterTotter_150_G_YE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Huggies_PullUpsNewLeaf_TeeterTotter_150_G_YE.wav,ecaDhLiMdTgoitaFafjQaoacaigxaQh1.mp3,Teeter Totter (Original),8,"Music as Background,Babies,Kids,Magic & Fantasy"
1197,17151496_SchoolOfMotion_Mathematics_160321_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/17151496_SchoolOfMotion_Mathematics_160321_qt.wav,cRbecNczdgcdbrekgHbPfkhiffjGgofl.mp3,Mathematics (Original),8,"Kids,Whimsical & Quirky,Technology"
1198,HP_SummerSocial_Cota_Synthy_180709_LIB_WB+SC.wav,https://betterproblems-production-originals.s3.amazonaws.com/HP_SummerSocial_Cota_Synthy_180709_LIB_WB%2BSC.wav,htjgf5i4fIjDeebggMczfSbVcUc5jEb4.mp3,Cota (Synthy),8,"Whimsical & Quirky,Kids"
1199,1749 Switcher.wav,https://betterproblems-production-originals.s3.amazonaws.com/1749+Switcher.wav,iZdshHc4bqeefBhpi1iAeJgmgrhmePis.mp3,Switcher (Original),8,"Beach & Summer,Music as Background"
1200,AFWW 1072 Sabbatical.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFWW+1072+Sabbatical.wav,fFfBdFaSgseGbBiqeThshJjnfsf1gtcm.mp3,Sabbatical (Original),8,Adventure
1201,Samsung_GWE_Lotus_190103_G#_108_LIB_DW_LIBEDIT_ending_DW_190624.wav,https://betterproblems-production-originals.s3.amazonaws.com/Samsung_GWE_Lotus_190103_G%23_108_LIB_DW_LIBEDIT_ending_DW_190624.wav,fPhlc1a8iaeTg9hufVeaaHeKbCeFbB.mp3,Lotus Seoul (Original),8,"Health & Beauty,Fashion,Technology,Case Study"
1202,Adobe_FoundationalVideos_VectorsAndSpectra_TypeVersion_210406_A_150_6-8_WBSC_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Adobe_FoundationalVideos_VectorsAndSpectra_TypeVersion_210406_A_150_6-8_WBSC_NXT.wav,gxbthGd3evffj2egiHiddmiBbadtjKcc.mp3,Vectors And Spectra (Type Version),8,"Case Study,Health & Beauty,Technology,Magic & Fantasy"
1203,AFSP_ITAIPAVA_Prodigo_Aloha_141203_qt_VN.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_ITAIPAVA_Prodigo_Aloha_141203_qt_VN.wav,fcbGbRj1awdRdKa8gmdnjCjDeUeYiy.mp3,Aloha (A),8,"Comedy,Kids"
1204,Allstate_ProtectYourStuff_Tomorrownauts_180404_LIB_BE.wav,https://betterproblems-production-originals.s3.amazonaws.com/Allstate_ProtectYourStuff_Tomorrownauts_180404_LIB_BE.wav,bgbAdefebYcee2cLccewaPbSdobeiUbd.mp3,Tomorrownauts (Original),8,"Swagger,Whimsical & Quirky,Technology"
1205,AFSP_AUDI_Musica_WalkingBeats_VN_190829_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/AFSP_AUDI_Musica_WalkingBeats_VN_190829_qt.wav,cAhtiXc8d6dzaBhjiPbSgudyi9i8emeY.mp3,Walking Beats (Original),8,"Swagger,Fashion,Sports,Cars"
1206,17150849_Corian_Polymer_170717_LIBRARY_SC.wav,https://betterproblems-production-originals.s3.amazonaws.com/17150849_Corian_Polymer_170717_LIBRARY_SC.wav,bUftfPeDjSjggMaIjle8d1bdj7etcNdK.mp3,Polymer (Original),8,"Sports,Cars,Swagger"
1207,19-3042_LIC_IFOOD_Performance_Mus_Lovelace_PC_190807_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/19-3042_LIC_IFOOD_Performance_Mus_Lovelace_190903_qt.wav,dLeHdDj2hAjNamcJecikbIhTiKbId1gN.mp3,Lovelace (Original),8,"Swagger,Technology,Kids,Fashion"
1208,Ford_BroncoSportHabitatNatural_PecasLowerFunnel_PaleoDrive_LB_Em_4_4_107bpm_210713_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/Ford_BroncoSportHabitatNatural_PecasLowerFunnel_PaleoDrive_LB_Em_4_4_107bpm_210713_qt.wav,eUbBbzeHhkj1c7dDcHiYeLikhReGgDi3.mp3,Paleo Drive (Original),8,"Cars,Sports,Technology,Swagger"
1209,Instacart_BrandMusic2022_Snacktime_Original_WG22122_F_105_4-4_WG_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Instacart_BrandMusic2022_Snacktime_Original_WG22122_F_105_4-4_WG_NXT.wav,eKhlb5gaimiRjzgcaDfGiIcReLfHfPhI.mp3,Snacktime (Original),8,Apparel & Retail
1210,Starbucks_CoffeeJoy2020_LighthouseFull_200610_E_122_DH.wav,https://betterproblems-production-originals.s3.amazonaws.com/Starbucks_CoffeeJoy2020_LighthouseFull_200610_E_122_DH.wav,gmbVbjaXcocHe8gqhxafh3gnhahlc9hz.mp3,Topanga (Full),8,"Health & Beauty,Pharma"
1211,17150993_Gap_Sustainability_Water_HeardYouSine_160802_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/17150993_Gap_Sustainability_Water_HeardYouSine_160802_qt.wav,fwgpdldGbVcSfMhHa5eAflgRhnitfwiG.mp3,Heard You (Sine),8,"Kids,Technology"
1212,20-3192_LIC_VEJA_Antibac_FastClean_VN_200817_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/20-3192_LIC_VEJA_Antibac_FastClean_VN_200817_qt.wav,eTjIiSdxcWgQfNjIfpirbufdcubIa5au.mp3,Fast Clean (Original ),8,"Kids,Health & Beauty"
1213,237_Antfood_Sophistaphone.wav,https://betterproblems-production-originals.s3.amazonaws.com/237_Antfood_Sophistaphone.wav,dTafeThyaIhzhWhncLfqangYd5fabE.mp3,Sophistaphone (Original),8,"Carnaval,Whimsical & Quirky"
1214,1674 Mortar.wav,https://betterproblems-production-originals.s3.amazonaws.com/1674+Mortar.wav,eeclb4jublf7jPjpgzgkgXhSjYbMhWaI.mp3,Mortar (Original),8,Health & Beauty
1215,Instacart_BrandMusic2022_SirJamsalot_Original_WG22122_D_105_4-4_WG_NXT.wav,https://betterproblems-production-originals.s3.amazonaws.com/Instacart_BrandMusic2022_SirJamsalot_Original_WG22122_D_105_4-4_WG_NXT.wav,bhhkdficiaaMdNf8hSfngWawaPjZeKey.mp3,Sir Jamsalot (Original),8,Apparel & Retail
1216,688 Popsicle.wav,https://betterproblems-production-originals.s3.amazonaws.com/688+Popsicle.wav,iSdciMeFgZi2iVjBffgHe7aIgohafLcQ.mp3,Popsicle (Original),8,"Cinematic,Adventure,Whimsical & Quirky"
1217,20-3084_LIC_Fiat_TheBestOfFiat_SoXote_VN_200317_qt.wav,https://betterproblems-production-originals.s3.amazonaws.com/20-3084_LIC_Fiat_TheBestOfFiat_SoXote_VN_200317_qt.wav,bAiagme5aYa2eqiRgWjhiJdxfQaneqfA.mp3,So Xote (Slower Tempo),8,Cinematic
1218,PlanetFitness_ForceField_Supersets_190322_D_100_YE.wav,https://betterproblems-production-originals.s3.amazonaws.com/PlanetFitness_ForceField_Supersets_190322_D_100_YE.wav,i6dCbXbFcJdVbVdZjeahc5d9eiazhfd7.mp3,Supersets (Original),8,"Swagger,Whimsical & Quirky,Health & Beauty"
